scan_coordinate_px,carrier_amplitude,unwrapped_phase_rad,fitted_phase_rad,fit_used
249,332.74988370092535,-8.2356887969181081,-7.9469554262191711,1
250,434.04323816704118,-8.2688913452565629,-7.9580507148459327,1
251,514.3242369271037,-8.2646872135660434,-7.9691460034726953,1
252,591.67458017251147,-8.2811822140816975,-7.980241292099457,1
253,659.39846859276452,-8.2824134987729678,-7.9913365807262196,1
254,740.16739118000055,-8.2817774862546027,-8.0024318693529821,1
255,801.08364742037975,-8.2795295791477201,-8.0135271579797447,1
256,827.14592041158789,-8.2729671803219258,-8.0246224466065073,1
257,868.99893886648476,-8.2454335338878124,-8.0357177352332698,1
258,883.63901022998368,-8.2549360872588391,-8.0468130238600324,1
259,897.08115560186104,-8.2574964046380082,-8.0579083124867932,1
260,912.22018393895507,-8.2635568299704119,-8.0690036011135557,1
261,912.95321472468333,-8.2269136611216851,-8.0800988897403183,1
262,909.51943530976007,-8.2452956644309943,-8.0911941783670809,1
263,917.54335022683517,-8.2512013216867963,-8.1022894669938434,1
264,917.4374054735282,-8.2464405726838077,-8.113384755620606,1
265,922.54863612116685,-8.2405710597131954,-8.1244800442473668,1
266,921.20289091220423,-8.2517799814070116,-8.1355753328741294,1
267,927.93866249269308,-8.251866040173736,-8.1466706215008919,1
268,931.95623493324581,-8.2482429512096829,-8.1577659101276545,1
269,921.64898291780821,-8.2564108569208674,-8.1688611987544171,1
270,932.70310446904273,-8.2661051618002368,-8.1799564873811796,1
271,920.85904874960431,-8.2641468187880935,-8.1910517760079422,1
272,907.04499787122165,-8.2600471970389808,-8.2021470646347048,1
273,918.34041813884971,-8.2752410360397093,-8.2132423532614673,1
274,912.19029059955164,-8.2708440242788726,-8.2243376418882281,1
275,901.90112960463853,-8.2737959871267712,-8.2354329305149907,1
276,904.07815661919869,-8.2769143311350764,-8.2465282191417533,1
277,895.78757568528033,-8.2829428768714379,-8.2576235077685158,1
278,884.03339590976805,-8.2922198740808248,-8.2687187963952784,1
279,892.50419179280016,-8.2881679533377053,-8.2798140850220392,1
280,889.6232879637281,-8.3052152031884727,-8.2909093736488018,1
281,884.66013239776328,-8.3108570154214956,-8.3020046622755643,1
282,893.50449267112583,-8.3109204425979613,-8.3130999509023269,1
283,881.21072954611145,-8.307780167697457,-8.3241952395290895,1
284,880.76187940964087,-8.305580902259063,-8.335290528155852,1
285,890.69776055862462,-8.3016764484351491,-8.3463858167826146,1
286,880.24820613939539,-8.3025030150806565,-8.3574811054093772,1
287,891.56756303113184,-8.329509288096812,-8.3685763940361397,1
288,886.59327915533322,-8.3057526363128922,-8.3796716826629005,1
289,869.60528978825744,-8.3086370720190033,-8.3907669712896631,1
290,886.44052946566853,-8.3120829822572659,-8.4018622599164257,1
291,884.73554878453865,-8.3043425424415371,-8.4129575485431882,1
292,893.46394946057649,-8.2840632423836134,-8.4240528371699508,1
293,902.26809631679498,-8.3029800043602169,-8.4351481257967134,1
294,892.20450353255171,-8.3043940275303001,-8.4462434144234741,1
295,918.3777367463141,-8.293124257245621,-8.4573387030502367,1
296,902.54356517977044,-8.2893092129298669,-8.4684339916769993,1
297,900.57110583981262,-8.279703960387554,-8.4795292803037619,1
298,920.04349489753281,-8.2763507485868733,-8.4906245689305244,1
299,917.34144119908251,-8.2716655449365248,-8.501719857557287,1
300,928.46035446806854,-8.261039309035132,-8.5128151461840496,1
301,926.42912690915352,-8.2634846742077919,-8.5239104348108121,1
302,930.29520879010272,-8.2420567174875856,-8.5350057234375747,1
303,926.28253089946338,-8.243256577789932,-8.5461010120643355,1
304,919.44070618204159,-8.2581205969257319,-8.557196300691098,1
305,923.02838707641502,-8.2514598003656392,-8.5682915893178606,1
306,925.80095892617157,-8.2222561649806938,-8.5793868779446232,1
307,930.405814823387,-8.233757493117384,-8.5904821665713857,1
308,932.4488947341564,-8.2342737200565193,-8.6015774551981465,1
309,929.05709903281615,-8.2408430548985798,-8.6126727438249091,1
310,912.97825113441161,-8.2283644952836923,-8.6237680324516717,1
311,915.15461991631878,-8.239712330290514,-8.6348633210784342,1
312,908.61624934286726,-8.2290041587908842,-8.6459586097051968,1
313,888.57487280867076,-8.2324436650478638,-8.6570538983319594,1
314,856.47902150352638,-8.2295898314425511,-8.6681491869587219,1
315,838.72402444086026,-8.232652484590032,-8.6792444755854845,1
316,811.99631269541646,-8.2493648935059554,-8.6903397642122471,1
317,778.29972605563364,-8.2467292835835675,-8.7014350528390079,1
318,734.00101801611481,-8.2821687041691678,-8.7125303414657704,1
319,688.23574631946428,-8.2865448449458441,-8.723625630092533,1
320,618.73127654791017,-8.3153185508400718,-8.7347209187192956,1
321,519.07948789974887,-8.330103744837805,-8.7458162073460581,1
322,412.18915944847993,-8.3521140884683014,-8.7569114959728207,1
323,302.93663542678672,-8.3599134925250542,-8.7680067845995815,1
324,197.30243722297331,-8.4158791196768803,-8.7791020732263441,1
325,82.351280758605725,-8.493958519973571,-8.7901973618531066,0
326,14.515937507085852,-10.860277885155462,-8.8012926504798692,0
327,72.563548068893184,-11.39718499073307,-8.8123879391066318,0
